mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
1.2947214444478352,0.540940374800255,0.008708635965983072,0.0034122931499487867,0.12236203565420874,7,,8,8,171,0.5779972601681014,"{'model__learning_rate': np.float64(0.12236203565420874), 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 8, 'model__min_samples_split': 8, 'model__n_estimators': 171, 'model__subsample': np.float64(0.5779972601681014)}",1.712891112784841,0.9128948144386148,0.8774306755364337,1.1677388675866298,0.3857526445107073,9,0.42076150040197247,0.3872455846914051,0.36401095165025543,0.3906726789145443,0.02329470507813537
3.884388049443563,1.2743769543039842,0.011741956075032553,0.00022585227551317913,0.027425083650459835,7,,6,3,393,0.9162213204002109,"{'model__learning_rate': np.float64(0.027425083650459835), 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 6, 'model__min_samples_split': 3, 'model__n_estimators': 393, 'model__subsample': np.float64(0.9162213204002109)}",1.3302586147145088,0.762420988170135,0.6144958254152101,0.9023918094332847,0.3085157648486146,10,0.30291041130235963,0.32779514814761,0.26316928846467075,0.29795828263821345,0.026614759297169836
0.4405352274576823,0.15781152181229127,0.012357473373413086,0.002787357580120731,0.07370173320348283,6,sqrt,1,13,363,0.762378215816119,"{'model__learning_rate': np.float64(0.07370173320348283), 'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 13, 'model__n_estimators': 363, 'model__subsample': np.float64(0.762378215816119)}",5.816815077160505,4.262986381736356,4.2992122024156965,4.793004553770852,0.7240944083812636,6,1.172864398993733,1.371233920602559,1.523840031126049,1.3559794502407803,0.14369063466856719
0.6082820097605387,0.24000990141189685,0.006598949432373047,0.0020997364223262044,0.13958350559263474,3,,3,13,104,0.9916154429033941,"{'model__learning_rate': np.float64(0.13958350559263474), 'model__max_depth': 3, 'model__max_features': None, 'model__min_samples_leaf': 3, 'model__min_samples_split': 13, 'model__n_estimators': 104, 'model__subsample': np.float64(0.9916154429033941)}",2.0115292361986876,1.5163727711653177,1.5345711113364813,1.6874910395668288,0.22925002297864913,7,1.3559100086781766,1.272596318611559,1.2808771616696062,1.303127829653114,0.03747543112861479
1.407526969909668,0.5596821521734546,0.0067043304443359375,0.00012393593085836658,0.150028867974394,7,,7,10,216,0.5066324805799333,"{'model__learning_rate': np.float64(0.150028867974394), 'model__max_depth': 7, 'model__max_features': None, 'model__min_samples_leaf': 7, 'model__min_samples_split': 10, 'model__n_estimators': 216, 'model__subsample': np.float64(0.5066324805799333)}",1.7763146330512372,1.03737054763484,0.946461943910432,1.253382374865503,0.37162678728907916,8,0.28765419360438915,0.2895847859680132,0.27196420612636063,0.28306772856625434,0.007890836653931272
0.36702775955200195,0.12827586558922857,0.013011693954467773,0.00321003292338353,0.29266052670545584,8,log2,9,3,389,0.6205127330130058,"{'model__learning_rate': np.float64(0.29266052670545584), 'model__max_depth': 8, 'model__max_features': 'log2', 'model__min_samples_leaf': 9, 'model__min_samples_split': 3, 'model__n_estimators': 389, 'model__subsample': np.float64(0.6205127330130058)}",6.269240491040735,5.4540866358395,6.019427739092602,5.914251621990946,0.3409940992830568,1,0.6015929442530413,0.7267840843891654,0.838000118414253,0.7221257156854866,0.09656901952474865
0.12724224726359049,0.029045206694861096,0.0047681331634521484,2.1992310094219944e-05,0.21497905564763747,6,sqrt,8,16,84,0.954660201039391,"{'model__learning_rate': np.float64(0.21497905564763747), 'model__max_depth': 6, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 8, 'model__min_samples_split': 16, 'model__n_estimators': 84, 'model__subsample': np.float64(0.954660201039391)}",6.219657032454461,4.740015795797966,4.760478257027977,5.240050361760134,0.6927368909052048,4,2.348205164309421,2.5985425107795526,2.7291705025537145,2.5586393925475623,0.15806716161044626
0.2611451943715413,0.085879006229974,0.011050939559936523,0.002469442743083522,0.08763399448000507,6,log2,6,11,309,0.5924272277627636,"{'model__learning_rate': np.float64(0.08763399448000507), 'model__max_depth': 6, 'model__max_features': 'log2', 'model__min_samples_leaf': 6, 'model__min_samples_split': 11, 'model__n_estimators': 309, 'model__subsample': np.float64(0.5924272277627636)}",6.649456261811695,5.044416763117339,5.624752501044405,5.772875175324479,0.6635727506305886,2,2.6560829274449764,2.638956140477377,3.0345663296261853,2.77653513251618,0.1825895318640061
0.2960343360900879,0.10916951571350633,0.009360472361246744,0.0027426955237705333,0.30087538832936755,4,log2,4,15,400,0.9609371175115584,"{'model__learning_rate': np.float64(0.30087538832936755), 'model__max_depth': 4, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 15, 'model__n_estimators': 400, 'model__subsample': np.float64(0.9609371175115584)}",6.038165299102845,5.761653684042832,4.751357019153169,5.5170586674329485,0.5530755999858443,3,1.4433432625111315,2.19574369660896,2.1484246020443973,1.929170520388163,0.34407447599789515
0.3755250771840413,0.08284560020777719,0.013162771860758463,0.0026354642084872736,0.03654775061557585,9,sqrt,8,17,286,0.6356745158869479,"{'model__learning_rate': np.float64(0.03654775061557585), 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 8, 'model__min_samples_split': 17, 'model__n_estimators': 286, 'model__subsample': np.float64(0.6356745158869479)}",5.999977207787908,4.414769358960122,4.790202774650175,5.068316447132735,0.6763782926304909,5,2.6198959337847296,2.2389689965414314,2.26935400588522,2.376072978737127,0.1728545385660333
