traffic_sensitivity,zone_influence,weather_impact,time_pattern,capacity_factor,mse,rmse,mae,r2
0.2,0.2,0.1,0.3,0.1,1024.9075590553941,32.014177469605464,26.542550977543478,-0.2957769846685956
0.2,0.2,0.1,0.3,0.3,1021.4610932059031,31.960304961090454,26.49664493727502,-0.2914196637699842
0.2,0.2,0.1,0.3,0.5,1018.027427356412,31.90654207770582,26.450738897006566,-0.2870785257409958
0.2,0.2,0.1,0.3,0.7,1014.606561506921,31.852889374543732,26.40483285673811,-0.2827535705816304
0.2,0.2,0.1,0.5,0.1,627.6643859275288,25.05323104766187,21.121105300217813,0.20645227152912338
0.2,0.2,0.1,0.5,0.3,625.8155039706552,25.016304762507495,21.084595233103716,0.2087897883772709
0.2,0.2,0.1,0.5,0.5,623.9794220137816,24.97958010082999,21.04844804619477,0.21111112235579554
0.2,0.2,0.1,0.5,0.7,622.1561400569079,24.943057953204292,21.01263447912365,0.2134162734646975
0.2,0.2,0.1,0.7,0.1,500.525239645301,22.372421407735484,18.142649294641085,0.36719260186170555
0.2,0.2,0.1,0.7,0.3,500.2739415810449,22.36680445618115,18.127615737594105,0.36751031465938944
0.2,0.2,0.1,0.7,0.5,500.0354435167888,22.361472302082188,18.113052994461906,0.3678118445874503
0.2,0.2,0.1,0.7,0.7,499.8097454525326,22.356425149216783,18.098901808158885,0.3680971916458885
0.2,0.2,0.1,0.9,0.1,643.4901202087109,25.36710705241555,19.561340107947498,0.18644400632915104
0.2,0.2,0.1,0.9,0.3,644.8364060370723,25.393629241151654,19.574226013987765,0.18474191507637117
0.2,0.2,0.1,0.9,0.5,646.1954918654335,25.42037552565724,19.587374217733284,0.1830236409539685
0.2,0.2,0.1,0.9,0.7,647.5673776937949,25.44734519932865,19.60079703652523,0.1812891839619426
0.2,0.2,0.3,0.3,0.1,1018.1033968455541,31.907732555691798,26.450444508198537,-0.28717457295491045
0.2,0.2,0.3,0.3,0.3,1014.6818262246653,31.854070795185116,26.404538467930088,-0.28284872676244777
0.2,0.2,0.3,0.3,0.5,1011.2730556037766,31.800519737950456,26.35863242766163,-0.2785390634396081
0.2,0.2,0.3,0.3,0.7,1007.8770849828877,31.747079944191523,26.31295712119831,-0.27424558298639146
