traffic_sensitivity,zone_influence,weather_impact,time_pattern,capacity_factor,mse,rmse,mae,r2
0.2,0.2,0.1,0.3,0.1,2179.2048774687314,46.681954516373146,42.52710840206807,-4.917041927601654
0.2,0.2,0.1,0.3,0.3,2172.43834399206,46.60942333897792,42.450329878578145,-4.898669234561203
0.2,0.2,0.1,0.3,0.5,2165.684610515389,46.5369166416877,42.37355135508821,-4.880331296461631
0.2,0.2,0.1,0.3,0.7,2158.9436770387174,46.464434539104396,42.29741541822894,-4.862028113302932
0.2,0.2,0.1,0.5,0.1,1534.6556641736697,39.17468141764103,34.34384156630025,-3.1669427244925306
0.2,0.2,0.1,0.5,0.3,1529.4867145896158,39.10865268185054,34.27887512334722,-3.152907838774933
0.2,0.2,0.1,0.5,0.5,1524.330565005562,39.04267620188916,34.21419180041677,-3.138907707998211
0.2,0.2,0.1,0.5,0.7,1519.187215421508,38.976752243119336,34.149762270215426,-3.124942332162365
0.2,0.2,0.1,0.7,0.1,1160.2104777242457,34.06186251108776,28.734400111294413,-2.1502380122750115
0.2,0.2,0.1,0.7,0.3,1156.6391120328092,34.00939740766968,28.68715178914676,-2.1405409338802657
0.2,0.2,0.1,0.7,0.5,1153.0805463413728,33.95703971699201,28.639992942835427,-2.1308786104263953
0.2,0.2,0.1,0.7,0.7,1149.534780649936,33.9047899366732,28.59301307706361,-2.1212510419134007
0.2,0.2,0.1,0.9,0.1,1055.8693181204594,32.49414282790761,27.166394356464707,-1.8669277909490964
0.2,0.2,0.1,0.9,0.3,1053.89553632164,32.46375727363732,27.142731580271377,-1.8615685198772014
0.2,0.2,0.1,0.9,0.5,1051.9345545228211,32.43354057951153,27.11949873901202,-1.8562440037461836
0.2,0.2,0.1,0.9,0.7,1049.986372724002,32.40349321792331,27.096574991461402,-1.8509542425560412
0.2,0.2,0.3,0.3,0.1,2166.052252612544,46.54086647896174,42.377677613585305,-4.881329529223365
0.2,0.2,0.3,0.3,0.3,2159.310614364475,46.46838295405248,42.30157681667175,-4.8630244324483956
0.2,0.2,0.3,0.3,0.5,2152.5817761164053,46.39592413258308,42.22560366230933,-4.844754090614303
0.2,0.2,0.3,0.3,0.7,2145.8657378683365,46.323490130476316,42.14963050794692,-4.826518503721087
0.2,0.2,0.3,0.5,0.1,1524.5847409345677,39.04593117002805,34.2176513428821,-3.139597854043892
0.2,0.2,0.3,0.5,0.3,1519.440686579116,38.98000367597617,34.153166964273304,-3.1256305645917752
0.2,0.2,0.3,0.5,0.5,1514.3094322236643,38.91412895368036,34.088737434071966,-3.111698030080535
0.2,0.2,0.3,0.5,0.7,1509.1909778682123,38.84830727159437,34.02430790387063,-3.0978002505101703
0.2,0.2,0.3,0.7,0.1,1153.2212561022286,33.95911153287478,28.641663254336304,-2.131260669756023
0.2,0.2,0.3,0.7,0.3,1149.6747856393943,33.90685455242633,28.594683388564494,-2.1216311876267584
0.2,0.2,0.3,0.7,0.5,1146.14111517656,33.854705953184116,28.54779451341234,-2.11203646043837
0.2,0.2,0.3,0.7,0.7,1142.6202447137257,33.80266623675898,28.501083104016367,-2.1024764881908573
0.2,0.2,0.3,0.9,0.1,1051.9617981155275,32.43396056782963,27.119346398400126,-1.856317976359759
0.2,0.2,0.3,0.9,0.3,1050.0129115453103,32.4039027208963,27.096444189121737,-1.8510263015533455
0.2,0.2,0.3,0.9,0.5,1048.0768249750938,32.3740146564354,27.073702224455293,-1.8457693816878091
0.2,0.2,0.3,0.9,0.7,1046.1535384048768,32.34429684511439,27.05115188888482,-1.8405472167631487
0.2,0.2,0.5,0.3,0.1,2152.9485778262942,46.399876916068365,42.22976506075215,-4.845750041531524
0.2,0.2,0.5,0.3,0.3,2146.231834806827,46.32744148781397,42.15379190638974,-4.8275125410220365
0.2,0.2,0.5,0.3,0.5,2139.5278917873607,46.25503098893525,42.077818752027326,-4.809309795453427
0.2,0.2,0.5,0.3,0.7,2132.8367487678934,46.182645536693684,42.00184559766491,-4.791141804825692
0.2,0.2,0.5,0.5,0.1,1514.5627677654031,38.917383876172906,34.092142128129844,-3.1123858942817026
0.2,0.2,0.5,0.5,0.3,1509.4436086385533,38.85155863847103,34.0277125979285,-3.098486201095067
0.2,0.2,0.5,0.5,0.5,1504.337249511704,38.78578669450581,33.96331383314717,-3.084621262849309
0.2,0.2,0.5,0.5,0.7,1499.2436903848543,38.720068315859855,33.899152759321666,-3.070791079544426
0.2,0.2,0.5,0.7,0.1,1146.280984550149,33.85677162031473,28.549467921411726,-2.1124162379234837
0.2,0.2,0.5,0.7,0.3,1142.759409315917,33.80472465966728,28.50275651201575,-2.1028543520597016
0.2,0.2,0.5,0.7,0.5,1139.250634081685,33.75278705650372,28.45604510261978,-2.0933272211367946
0.2,0.2,0.5,0.7,0.7,1135.754658847453,33.700959316426776,28.409684490142695,-2.083834845154764
0.2,0.2,0.5,0.9,0.1,1048.103228180533,32.37442243779081,27.07353498008621,-1.8458410724568708
0.2,0.2,0.5,0.9,0.3,1046.1792368389185,32.344694106436044,27.050984644515744,-1.84061699391594
0.2,0.2,0.5,0.9,0.5,1044.2680454973038,32.31513647653842,27.028434308945275,-1.8354276703158847
0.2,0.2,0.5,0.9,0.7,1042.369654155689,32.285750016929896,27.00613472695095,-1.8302731016567058
0.2,0.2,0.7,0.3,0.1,2139.893853109982,46.25898672809406,42.08198015047014,-4.810303464526133
0.2,0.2,0.7,0.3,0.3,2133.202005319117,46.18659984583317,42.00600699610773,-4.792133560282128
0.2,0.2,0.7,0.3,0.5,2126.5229575282524,46.114238121520046,41.930033841745306,-4.773998410979
0.2,0.2,0.7,0.3,0.7,2119.8567097373875,46.04190167377307,41.85431723099877,-4.755898016616747
0.2,0.2,0.7,0.5,0.1,1504.589744666176,38.78904155384838,33.96673445567215,-3.085306845205963
0.2,0.2,0.7,0.5,0.3,1499.4954807679287,38.72331959902106,33.90257338184665,-3.0714747482848104
0.2,0.2,0.7,0.5,0.5,1494.4140168696813,38.657651466038146,33.83841230802115,-3.057677406304533
0.2,0.2,0.7,0.5,0.7,1489.3453529714336,38.592037429649054,33.77425123419564,-3.0439148192651313
0.2,0.2,0.7,0.7,0.1,1139.3896630680074,33.75484651228631,28.457718510619163,-2.093704716777396
0.2,0.2,0.7,0.7,0.3,1135.8929830623774,33.703011483580774,28.411191846219285,-2.0842104271790944
0.2,0.2,0.7,0.7,0.5,1132.4091030567474,33.65128679644729,28.36501734957499,-2.0747508925216693
0.2,0.2,0.7,0.7,0.7,1128.9380230511176,33.599672960478614,28.318842852930693,-2.065326112805121
0.2,0.2,0.7,0.9,0.1,1044.2936083154761,32.31553199802652,27.02826706457619,-1.8354970792404322
0.2,0.2,0.7,0.9,0.3,1042.3945122024638,32.28613498395966,27.005880753576704,-1.8303405969649829
0.2,0.2,0.7,0.9,0.5,1040.5082160894515,32.25690958677615,26.983965005783006,-1.8252188696304104
0.2,0.2,0.7,0.9,0.7,1038.6347199764389,32.22785627336139,26.96258681084916,-1.8201318972367129
0.2,0.4,0.1,0.3,0.1,2162.3125437770527,46.500672508868654,42.335401995410145,-4.871175360514671
0.2,0.4,0.1,0.3,0.3,2155.5780103003817,46.428202746826,42.25942884104772,-4.852889554826412
0.2,0.4,0.1,0.3,0.5,2148.8562768237102,46.35575775266445,42.183455686685306,-4.834638504079027
0.2,0.4,0.1,0.3,0.7,2142.147343347039,46.283337642687776,42.10748253232289,-4.81642220827252
0.2,0.4,0.1,0.5,0.1,1521.757290213535,39.00970764070829,34.1819770353161,-3.1319206757126787
0.2,0.4,0.1,0.5,0.3,1516.6203406294812,38.94381004254054,34.11754750511476,-3.1179726773472707
0.2,0.4,0.1,0.5,0.5,1511.4961910454272,38.87796536658557,34.05311797491341,-3.104059433922738
0.2,0.4,0.1,0.5,0.7,1506.384841461373,38.81217388219028,33.988688444712075,-3.0901809454390827
0.2,0.4,0.1,0.7,0.1,1151.3060634956546,33.930901306856775,28.616503009949515,-2.1260604818022886
0.2,0.4,0.1,0.7,0.3,1147.7666978042182,33.87870566896289,28.56952314417771,-2.1164502907597327
0.2,0.4,0.1,0.7,0.5,1144.2401321127816,33.8266186916869,28.522765400714967,-2.1068748546580522
0.2,0.4,0.1,0.7,0.7,1140.726366421345,33.77464087775538,28.47617345346678,-2.097334173497248
0.2,0.4,0.1,0.9,0.1,1050.9588636234118,32.418495702660415,27.10798438743456,-1.8535947787835032
0.2,0.4,0.1,0.9,0.3,1049.0170818245924,32.38853318420877,27.08516559548825,-1.8483223950637986
0.2,0.4,0.1,0.9,0.5,1047.0881000257734,32.35874070519082,27.06259430103914,-1.8430847662849703
0.2,0.4,0.1,0.9,0.7,1045.1719182269542,32.32911873569947,27.040079875310052,-1.8378818924470184
0.2,0.4,0.3,0.3,0.1,2149.2221569923713,46.35970402183745,42.187617085128124,-4.835631952800086
0.2,0.4,0.3,0.3,0.3,2142.512518744302,46.287282473097314,42.11164393076571,-4.817413743377307
0.2,0.4,0.3,0.3,0.5,2135.8156804962323,46.21488591889233,42.03567077640329,-4.799230288895405
0.2,0.4,0.3,0.3,0.7,2129.131642248164,46.14251447687007,41.959759992534956,-4.78108158935438
0.2,0.4,0.3,0.5,0.1,1511.7486050459383,38.88121146577018,34.0565226689713,-3.1047447959277434
0.2,0.4,0.3,0.5,0.3,1506.6365506904865,38.81541640496063,33.99209313876995,-3.0908643938278164
0.2,0.4,0.3,0.5,0.5,1501.5372963350349,38.74967479005514,33.92781267370943,-3.0770187466687666
0.2,0.4,0.3,0.5,0.7,1496.4508419795832,38.683986893540116,33.86365159988394,-3.0632078544505923
0.2,0.4,0.3,0.7,0.1,1144.3790799451428,33.82867245318892,28.524438808714358,-2.107252129947004
0.2,0.4,0.3,0.7,0.3,1140.8646094823087,33.7766873669149,28.477727399318383,-2.0977095351699298
0.2,0.4,0.3,0.7,0.5,1137.3629390194744,33.72481191970497,28.43126438238825,-2.0882016953337317
0.2,0.4,0.3,0.7,0.7,1133.87406855664,33.67304661827676,28.385089885743962,-2.078728610438409
0.2,0.4,0.3,0.9,0.1,1047.1135816899853,32.35913443975264,27.06242705667006,-1.8431539548578693
0.2,0.4,0.3,0.9,0.3,1045.1966951197683,32.329501931204696,27.039876721099592,-1.837949167403647
0.2,0.4,0.3,0.9,0.5,1043.2926085495517,32.30004037999878,27.017536831331846,-1.8327791348903006
0.2,0.4,0.3,0.9,0.7,1041.4013219793346,32.270750254360905,26.995438567139246,-1.8276438573178302
0.2,0.4,0.5,0.3,0.1,2136.1807202776267,46.21883512462886,42.03983217484612,-4.80022145577195
0.2,0.4,0.5,0.3,0.3,2129.4959772581597,46.14646223989613,41.963859020483696,-4.782070842614653
0.2,0.4,0.5,0.3,0.5,2122.824034238693,46.07411457899862,41.888112437270216,-4.763954984398233
0.2,0.4,0.5,0.3,0.7,2116.164891219226,46.00179226094594,41.812407739283636,-4.745873881122689
0.2,0.4,0.5,0.5,0.1,1501.7888699482792,38.75292079248065,33.931233296234424,-3.0777018268292577
