traffic_sensitivity,zone_influence,weather_impact,time_pattern,capacity_factor,mse,rmse,mae,r2
0.2,0.2,0.1,0.3,0.1,946.2357505148133,30.76094521491193,25.959107027181037,-0.1963132643082024
0.2,0.2,0.1,0.3,0.3,942.8179429203558,30.705340625375836,25.91105333590587,-0.1919921756599683
0.2,0.2,0.1,0.3,0.5,939.4129353258984,30.649843969030226,25.8629996446307,-0.1876872698813572
0.2,0.2,0.1,0.3,0.7,936.020727731441,30.59445583322967,25.81494595335553,-0.18339854697236913
0.2,0.2,0.1,0.5,0.1,520.1634359786718,22.80709179134139,19.8736814594067,0.3423642916357198
0.2,0.2,0.1,0.5,0.3,518.3620042231406,22.7675647407258,19.834065546656134,0.3446418178259061
0.2,0.2,0.1,0.5,0.5,516.5733724676091,22.72825053688931,19.794814283195116,0.3469031611464696
0.2,0.2,0.1,0.5,0.7,514.7975407120779,22.689150286250868,19.755619652322633,0.34914832159741005
0.2,0.2,0.1,0.7,0.1,382.9669603687051,19.569541649428203,15.526328858006462,0.5158199695671896
0.2,0.2,0.1,0.7,0.3,382.7819044521,19.564812916358285,15.506194629818543,0.5160539332993281
0.2,0.2,0.1,0.7,0.5,382.60964853549484,19.560410234335446,15.48629481957429,0.5162717141618438
0.2,0.2,0.1,0.7,0.7,382.4501926188898,19.556333823569535,15.466540491468121,0.5164733121547365
0.2,0.2,0.1,0.9,0.1,534.646323684913,23.122420368225143,17.564934938261096,0.3240537694862069
0.2,0.2,0.1,0.9,0.3,536.0776436072339,23.15335059137735,17.58802218658325,0.322244170760298
0.2,0.2,0.1,0.9,0.5,537.5217635295551,23.184515598337505,17.611574463679972,0.3204183891647657
0.2,0.2,0.1,0.9,0.7,538.978683451876,23.215914443585376,17.635677917496775,0.3185764246996109
0.2,0.2,0.3,0.3,0.1,939.4963995073715,30.65120551474887,25.86311165716319,-0.18779279253502645
0.2,0.2,0.3,0.3,0.3,936.103487141516,30.595808326329866,25.815057965888023,-0.18350317859294063
0.2,0.2,0.3,0.3,0.5,932.7233747756609,30.54052021128096,25.767009931528452,-0.1792297475204785
0.2,0.2,0.3,0.3,0.7,929.3560624098053,30.485341763047455,25.71942187338728,-0.17497249931763847
0.2,0.2,0.3,0.5,0.1,516.5483775562045,22.727700665843972,19.794059058633717,0.3469347618802585
0.2,0.2,0.3,0.5,0.3,514.7718410292754,22.68858393618419,19.754864427761234,0.3491808133642963
0.2,0.2,0.3,0.5,0.5,513.0081045023463,22.649682216365562,19.715728021607706,0.35141068197871106
0.2,0.2,0.3,0.5,0.7,511.2571679754171,22.610996616147133,19.676950734443103,0.3536243677235029
0.2,0.2,0.3,0.7,0.1,382.47619453121234,19.556998607434945,15.484610856897316,0.5164404382830909
0.2,0.2,0.3,0.7,0.3,382.3160338432095,19.55290346325091,15.464837644919168,0.5166429273090808
0.2,0.2,0.3,0.7,0.5,382.16867315520653,19.54913484416143,15.445508785858765,0.5168292334654478
0.2,0.2,0.3,0.7,0.7,382.0341124672036,19.545692939039117,15.426244073363216,0.516999356752192
0.2,0.2,0.3,0.9,0.1,537.2798504323947,23.17929788480218,17.607429917427645,0.32072423667347094
0.2,0.2,0.3,0.9,0.3,538.736065583318,23.210688606401103,17.631559432116212,0.3188831632414132
0.2,0.2,0.3,0.9,0.5,540.2050807342414,23.242312293191514,17.655901341182158,0.3170259069397323
0.2,0.2,0.3,0.9,0.7,541.6868958851645,23.274167995551732,17.680810481334326,0.31515246776842887
0.2,0.2,0.5,0.3,0.1,932.8059985698669,30.541872872662328,25.76711628714535,-0.1793342076837119
0.2,0.2,0.5,0.3,0.3,929.4379814326136,30.486685313963104,25.71937738994108,-0.1750760684477748
0.2,0.2,0.5,0.3,0.5,926.0827642953607,30.43160798077158,25.67205914222329,-0.17083411208146115
0.2,0.2,0.5,0.3,0.7,922.7403471581075,30.376641472653088,25.624810820075638,-0.1666083385847703
0.2,0.2,0.5,0.5,0.1,512.9822692036746,22.649111885539234,19.715009810281288,0.3514433452029354
0.2,0.2,0.5,0.5,0.3,511.23062790534783,22.610409724402338,19.676219767755757,0.35365792198082446
0.2,0.2,0.5,0.5,0.5,509.4917866070208,22.571924743074543,19.637562049634948,0.3558563158890907
0.2,0.2,0.5,0.5,0.7,507.76574530869397,22.533658054312752,19.599164117594274,0.35803852692773375
0.2,0.2,0.5,0.7,0.1,382.0343787636571,19.5456997511897,15.443805939309811,0.5169990200771304
0.2,0.2,0.5,0.7,0.3,381.89911330425645,19.54223920906344,15.424575316993486,0.5171700343969716
0.2,0.2,0.5,0.7,0.5,381.77664784485575,19.539105605038724,15.405910832986937,0.51732486584719
0.2,0.2,0.5,0.7,0.7,381.666982385455,19.536299096437254,15.387662475716752,0.5174635144277855
0.2,0.2,0.5,0.9,0.1,539.9623272498142,23.23708947458382,17.65170488765772,0.31733281693887294
0.2,0.2,0.5,0.9,0.3,541.4434376293395,23.268937183063166,17.676642156196994,0.3154602688006666
0.2,0.2,0.5,0.9,0.5,542.9373480088652,23.30101602953968,17.701847429528506,0.313571537792837
0.2,0.2,0.5,0.9,0.7,544.4440583883905,23.33332506070214,17.727082328857367,0.3116666239153849
0.2,0.2,0.7,0.3,0.1,926.1645477023,30.43295167581186,25.67199905989362,-0.17093750975425936
0.2,0.2,0.7,0.3,0.3,922.8214257936489,30.377975998964263,25.624750737745963,-0.16671084522447122
0.2,0.2,0.7,0.3,0.5,919.491103884998,30.32311171177849,25.577502415598314,-0.16250036356430608
0.2,0.2,0.7,0.3,0.7,916.1735819763475,30.2683594199677,25.530337546751614,-0.1583060647737642
0.2,0.2,0.7,0.5,0.1,509.46511092108216,22.57133383123563,19.6368310829476,0.3558900416037506
0.2,0.2,0.7,0.5,0.3,507.73836485135774,22.53305050035076,19.598415335106463,0.3580731436754907
0.2,0.2,0.7,0.5,0.5,506.0244187816329,22.49498652548236,19.560172200785864,0.36024006287760835
0.2,0.2,0.7,0.5,0.7,504.32327271190826,22.457143022029946,19.52225959734065,0.36239079921010275
0.2,0.2,0.7,0.7,0.1,381.6415130660394,19.5356472394963,15.404209937432348,0.5174957149493078
0.2,0.2,0.7,0.7,0.3,381.531142835241,19.5328221933043,15.385978920547123,0.5176352545630004
0.2,0.2,0.7,0.7,0.5,381.43357260444253,19.530324436743044,15.368064842554725,0.51775861130707
0.2,0.2,0.7,0.7,0.7,381.34880237364405,19.52815409539888,15.350529303732449,0.5178657851815168
0.2,0.2,0.7,0.9,0.1,542.6937541371711,23.295788334743495,17.697716209661966,0.3138795102824129
0.2,0.2,0.7,0.9,0.3,544.1997597452988,23.32808950054202,17.722951108990824,0.3119754874380579
0.2,0.2,0.7,0.9,0.5,545.7185653534266,23.360619969372102,17.748349312020775,0.3100552817240797
0.2,0.2,0.7,0.9,0.7,547.2501709615542,23.393378784638063,17.774121124101313,0.3081188931404788
0.2,0.4,0.1,0.3,0.1,937.7152315286697,30.622136299230817,25.83897279899312,-0.1855408855681604
0.2,0.4,0.1,0.3,0.3,934.3294239342123,30.566802644931844,25.790952407072595,-0.18126025409398383
0.2,0.4,0.1,0.3,0.5,930.9564163397547,30.51157839804022,25.743224746095226,-0.17699580548942984
0.2,0.4,0.1,0.3,0.7,927.5962087452973,30.456464153694817,25.695803467956466,-0.17274753975449908
0.2,0.4,0.1,0.5,0.1,515.6838565898437,22.708673598205678,19.775216967758872,0.3480277642306425
0.2,0.4,0.1,0.5,0.3,513.9144248343124,22.669680739576204,19.736022336886396,0.3502648332467715
0.2,0.4,0.1,0.5,0.5,512.1577930787811,22.630903496740494,19.697010560190858,0.35248571939327755
0.2,0.4,0.1,0.5,0.7,510.41396132324985,22.592342979940124,19.658352842070048,0.3546904226701606
0.2,0.4,0.1,0.7,0.1,382.5283205771923,19.558331231912202,15.476361933668247,0.516374536016993
0.2,0.4,0.1,0.7,0.3,382.3752646605871,19.554418034310995,15.456876061937924,0.5165680425750743
