traffic_sensitivity,zone_influence,weather_impact,time_pattern,capacity_factor,mse,rmse,mae,r2
0.2,0.6,0.3,0.3,0.7,919.7987790297947,30.328184565347705,25.858148463018622,-0.19216574658636043
0.2,0.6,0.3,0.5,0.1,519.1329969638592,22.784490272197427,19.933088266860942,0.3271435111537734
0.2,0.6,0.3,0.5,0.3,517.3751857851018,22.745882831517044,19.89440540420465,0.3294218380270614
0.2,0.6,0.3,0.5,0.5,515.6301746063446,22.707491596527007,19.85574768608385,0.3316835746178831
0.2,0.6,0.3,0.5,0.7,513.8979634275872,22.669317665681675,19.817089967963042,0.33392872092623826
0.2,0.6,0.3,0.7,0.1,397.25889277104784,19.931354514208206,15.917006238104618,0.4851064653640663
0.2,0.6,0.3,0.7,0.3,397.1174574312167,19.927806136933807,15.89770895540996,0.4852897819452009
0.2,0.6,0.3,0.7,0.5,396.98882209138554,19.924578341620823,15.8786485527254,0.4854565082438691
0.2,0.6,0.3,0.7,0.7,396.8729867515545,19.92167128409548,15.860215740165735,0.48560664426007083
0.2,0.6,0.3,0.9,0.1,564.2606275044109,23.754170739144122,18.27037765122165,0.26865287539559346
0.2,0.6,0.3,0.9,0.3,565.7355680035059,23.785196404560253,18.294001812295477,0.2667411816845746
0.2,0.6,0.3,0.9,0.5,567.2233085026011,23.8164503757928,18.317625973369303,0.2648128976910893
0.2,0.6,0.3,0.9,0.7,568.7238490016961,23.847931755221374,18.34125013444313,0.2628680234151378
0.2,0.6,0.5,0.3,0.1,923.2360561251788,30.384799754567723,25.906761706878356,-0.19662085579944844
0.2,0.6,0.5,0.3,0.3,919.8867643360975,30.329635084123538,25.858246434089303,-0.19227978573358318
0.2,0.6,0.5,0.3,0.5,916.5502725470164,30.27458129433034,25.810192742814134,-0.18795530595018461
0.2,0.6,0.5,0.3,0.7,913.2265807579349,30.21963899119139,25.762139051538966,-0.18364741644925164
0.2,0.6,0.5,0.5,0.1,515.6104055911675,22.707056295151236,19.854999273636246,0.331709197551154
0.2,0.6,0.5,0.5,0.3,513.8774896410125,22.668866086353162,19.81634155551544,0.33395525732486575
0.2,0.6,0.5,0.5,0.5,512.1573736908573,22.6308942309149,19.777909643149542,0.33618472681611133
0.2,0.6,0.5,0.5,0.7,510.45005774070216,22.593141829783264,19.73972888183754,0.33839760602489044
0.2,0.6,0.5,0.7,0.1,396.8605939833308,19.92136024430387,15.877355319692583,0.48562270672299046
0.2,0.6,0.5,0.7,0.3,396.74405387210186,19.918435025676636,15.859056324139143,0.4857737562045489
0.2,0.6,0.5,0.7,0.5,396.640313760873,19.91583073238154,15.841153353620344,0.4859082154036408
0.2,0.6,0.5,0.7,0.7,396.54937364964405,19.913547490330398,15.823435232814976,0.4860260843202665
0.2,0.6,0.5,0.9,0.1,566.9866213016687,23.81148087166501,18.314180560856567,0.265119671716061
0.2,0.6,0.5,0.9,0.3,568.4864570293657,23.84295403320163,18.33780472193039,0.2631757109054662
0.2,0.6,0.5,0.9,0.5,569.9990927570632,23.87465377250659,18.361428883004216,0.2612151598124046
0.2,0.6,0.5,0.9,0.7,571.5245284847604,23.90657918826448,18.3853484450857,0.2592380184368769
0.2,0.6,0.7,0.3,0.1,916.6381222374501,30.276032141571164,25.810290713884818,-0.18806916932353435
0.2,0.6,0.7,0.3,0.3,913.313725676971,30.22108081583071,25.762237022609646,-0.18376036635724513
0.2,0.6,0.7,0.3,0.5,910.0021291164921,30.166241547738295,25.714183331334482,-0.17946815367342261
0.2,0.6,0.7,0.3,0.7,906.7033325560128,30.111514949534055,25.666383975983962,-0.1751925312720659
0.2,0.6,0.7,0.5,0.1,512.1367642884135,22.630438888550383,19.777194973379185,0.3362114389886117
0.2,0.6,0.7,0.5,0.3,510.42874356686053,22.59267012920032,19.738958447419613,0.3384252316627474
0.2,0.6,0.7,0.5,0.5,508.73352284530756,22.55512187609075,19.70083764205048,0.34062243405441683
0.2,0.6,0.7,0.5,0.7,507.05110212375484,22.51779523229916,19.66271683668136,0.34280304616361956
0.2,0.6,0.7,0.7,0.1,396.5112452655513,19.912590119458375,15.839999997689626,0.4860755031219919
0.2,0.6,0.7,0.7,0.3,396.41960038292467,19.91028880711992,15.822281876884254,0.4861942855039739
0.2,0.6,0.7,0.7,0.5,396.34075550029803,19.908308705168754,15.80467601307348,0.4862964776034898
0.2,0.6,0.7,0.7,0.7,396.2747106176713,19.90664990945667,15.787261897383784,0.48638207942053935
0.2,0.6,0.7,0.9,0.1,569.7615651688639,23.86967878227237,18.35798347049148,0.2615230230766059
0.2,0.6,0.7,0.9,0.3,571.2862961251632,23.90159609995038,18.381868662377457,0.25954679516643486
0.2,0.6,0.7,0.9,0.5,572.8238270814628,23.933738259650596,18.40616930830733,0.2575539769737971
0.2,0.6,0.7,0.9,0.7,574.3741580377622,23.96610435673187,18.430755194871466,0.25554456849869334
0.2,0.8,0.1,0.3,0.1,928.1050684947347,30.464816895801864,25.979341451085094,-0.20293165974812588
0.2,0.8,0.1,0.3,0.3,924.7379862484491,30.409504866874258,25.93066766255782,-0.19856753118927428
0.2,0.8,0.1,0.3,0.5,921.3837040021633,30.354302891059174,25.882098046637093,-0.19421999291288872
0.2,0.8,0.1,0.3,0.7,918.0422217558776,30.299211569872202,25.834023646310357,-0.18988904491896963
0.2,0.8,0.1,0.5,0.1,518.2717723880897,22.765583067167196,19.91448267571266,0.32825975794900575
0.2,0.8,0.1,0.5,0.3,516.5210659807301,22.727099814554652,19.875824957591853,0.33052887621570415
0.2,0.8,0.1,0.5,0.5,514.7831595733707,22.688833367393986,19.837167239471047,0.33278140419993607
0.2,0.8,0.1,0.5,0.7,513.0580531660112,22.650784824504672,19.798533613562753,0.3350173419017016
0.2,0.8,0.1,0.7,0.1,397.314315207619,19.932744798637717,15.908688387432614,0.4850346314673719
0.2,0.8,0.1,0.7,0.3,397.17998463918565,19.929374918425957,15.889508681301674,0.48520873944191667
0.2,0.8,0.1,0.7,0.5,397.0584540707523,19.926325654037484,15.870538305159098,0.48536625713399517
0.2,0.8,0.1,0.7,0.7,396.949723502319,19.923597152681012,15.852381867601723,0.4855071845436074
0.2,0.8,0.1,0.9,0.1,565.2326969533228,23.774622961328383,18.285635144271303,0.26739296080697195
0.2,0.8,0.1,0.9,0.3,566.7147422238156,23.80577119573772,18.309259305345126,0.2654720584893634
0.2,0.8,0.1,0.9,0.5,568.2095874943086,23.83714721803573,18.332883466418952,0.26353456588928836
0.2,0.8,0.1,0.9,0.7,569.7172327648013,23.86875012992514,18.356507627492775,0.2615804830067473
0.2,0.8,0.3,0.3,0.1,921.4714725386366,30.355748591306995,25.882271731697955,-0.19433375110130657
0.2,0.8,0.3,0.3,0.3,918.1292855209529,30.300648268988454,25.834121617381037,-0.1900018896420308
0.2,0.8,0.3,0.3,0.5,914.7998985032696,30.245659167941266,25.786067926105872,-0.18568661846522172
0.2,0.8,0.3,0.3,0.7,911.4833114855859,30.1907818958964,25.7380142348307,-0.18138793757087868
0.2,0.8,0.3,0.5,0.1,514.762469016966,22.688377399385924,19.836418827023444,0.3328082215573688
0.2,0.8,0.3,0.5,0.3,513.0366578382087,22.650312532903573,19.797818943792393,0.3350450727244908
0.2,0.8,0.3,0.5,0.5,511.32364665945124,22.61246662041652,19.759559718940036,0.3372653336091468
0.2,0.8,0.3,0.5,0.7,509.62343548069396,22.5748407631304,19.721438913570907,0.3394690042113362
0.2,0.8,0.3,0.7,0.1,396.92930442146996,19.92308471149661,15.86930003585374,0.48553365003727833
0.2,0.8,0.3,0.7,0.3,396.81986908163884,19.920338076489536,15.851222451575131,0.48567549091224704
0.2,0.8,0.3,0.7,0.5,396.72323374180775,19.917912384128204,15.833447649148379,0.4858007415047493
0.2,0.8,0.3,0.7,0.7,396.6393984019767,19.915807751682497,15.815757448673198,0.48590940181478526
0.2,0.8,0.3,0.9,0.1,567.9719787521486,23.832162695654556,18.329438053906216,0.26384253433842186
0.2,0.8,0.3,0.9,0.3,569.4789192512436,23.863757442013267,18.35306221498004,0.26188936492123716
0.2,0.8,0.3,0.9,0.5,570.9986597503387,23.89557824682924,18.376747690881192,0.25991960522158597
0.2,0.8,0.3,0.9,0.7,572.5312002494337,23.927624208212436,18.400908764706692,0.25793325523946864
0.2,0.8,0.5,0.3,0.1,914.8868266524759,30.247096168929602,25.786165897176552,-0.1857992874144101
0.2,0.8,0.5,0.3,0.3,911.5695348633946,30.19220983736359,25.738112205901384,-0.1814996930547106
0.2,0.8,0.5,0.3,0.5,908.2650430743132,30.13743590742771,25.6902004756466,-0.17721668897747755
0.2,0.8,0.5,0.3,0.7,904.973351285232,30.082774993095832,25.64255398652305,-0.17295027518271078
0.2,0.8,0.5,0.5,0.1,511.30211571577985,22.611990529711882,19.758789284522106,0.337293240205809
0.2,0.8,0.5,0.5,0.3,509.6011997656248,22.574348268900806,19.72066847915298,0.33949782427335484
0.2,0.8,0.5,0.5,0.5,507.9130838154696,22.536927115635564,19.68254767378385,0.3416858180584347
0.2,0.8,0.5,0.5,0.7,506.2377678653145,22.49972817314277,19.644426868414723,0.3438572215610479
0.2,0.8,0.5,0.7,0.1,396.5932437052585,19.91464897268487,15.832294293217661,0.485969223647262
0.2,0.8,0.5,0.7,0.3,396.5087035940296,19.91252629864,15.814579146980718,0.4860787974226545
0.2,0.8,0.5,0.7,0.5,396.4369634828007,19.91072483569598,15.797129482551192,0.48617178091558066
0.2,0.8,0.5,0.7,0.7,396.3780233715718,19.909244671045958,15.77996222152587,0.4862481741260405
0.2,0.8,0.5,0.9,0.1,570.7602106209117,23.89058832722442,18.373267908172945,0.26022866290994906
0.2,0.8,0.5,0.9,0.3,572.292046348609,23.92262624271443,18.39742898199845,0.2582432263931882
0.2,0.8,0.5,0.9,0.5,573.8366820763063,23.95488847973011,18.421906590176853,0.25624119959396086
0.2,0.8,0.5,0.9,0.7,575.3941178040034,23.987374133156038,18.44660457675403,0.25422258251226737
0.2,0.8,0.7,0.3,0.1,908.3511308362527,30.138864126510352,25.690276593433627,-0.17732826868743623
0.2,0.8,0.7,0.3,0.3,905.0587342757733,30.08419409383893,25.642569598145403,-0.17306094142731254
0.2,0.8,0.7,0.3,0.5,901.7791377152945,30.02963765541127,25.595052819621912,-0.168810204449656
0.2,0.8,0.7,0.3,0.7,898.5123411548154,29.975195431469924,25.547753822453146,-0.1645760577544655
0.2,0.8,0.7,0.5,0.1,507.8907124845312,22.53643078405565,19.68177723936592,0.34171481389432645
0.2,0.8,0.7,0.5,0.3,506.2146917629785,22.49921535882926,19.643656433996796,0.34388713086229605
0.2,0.8,0.7,0.5,0.5,504.5514710414256,22.46222319899403,19.605604683333482,0.3460428575477995
0.2,0.8,0.7,0.5,0.7,502.9010503198727,22.425455409419733,19.56775233434019,0.3481819939508366
0.2,0.8,0.7,0.7,0.1,396.3061330589846,19.90743913864826,15.795951180858715,0.4863413522973229
0.2,0.8,0.7,0.7,0.3,396.2464881763579,19.905941027149606,15.778802737491306,0.4864186589731392
0.2,0.8,0.7,0.7,0.5,396.1996432937312,19.904764336553477,15.762305111902648,0.4864793753664892
0.2,0.8,0.7,0.7,0.7,396.16559841110455,19.903909123865706,15.74614577765073,0.4865235014773728
0.2,0.8,0.7,0.9,0.1,573.5973925596124,23.949893372614678,18.418406201582876,0.2565513465215534
0.2,0.8,0.7,0.9,0.3,575.1541235159118,23.982371098703144,18.443104188160056,0.2545336429052165
0.2,0.8,0.7,0.9,0.5,576.7236544722115,24.015071402604896,18.467802174737233,0.2524993490064128
0.2,0.8,0.7,0.9,0.7,578.3059854285109,24.047993376340383,18.492500161314414,0.25044846482514316
0.4,0.2,0.1,0.3,0.1,951.1415218122197,30.84058238445279,26.310764269877044,-0.23278957127624245
0.4,0.2,0.1,0.3,0.3,947.6878280223099,30.784538782030012,26.261905209474353,-0.22831318412570556
0.4,0.2,0.1,0.3,0.5,944.2469342324,30.728601241065302,26.213046149071673,-0.22385338725763493
0.4,0.2,0.1,0.3,0.7,940.8188404424902,30.67277034182746,26.164187088668985,-0.21941018067203077
0.4,0.2,0.1,0.5,0.1,530.4366149673195,23.03120958541517,20.181031023585057,0.312492713062438
