traffic_sensitivity,zone_influence,weather_impact,time_pattern,capacity_factor,mse,rmse,mae,r2
0.2,0.2,0.5,0.7,0.7,1100.152105578757,33.16854090216748,30.34721914690784,-1.1351496680029487
0.2,0.2,0.5,0.9,0.1,570.6716165268746,23.888734092179824,20.16120830140968,-0.10754622600577757
0.2,0.2,0.5,0.9,0.3,567.6389303365553,23.825174298135895,20.094094207449945,-0.10166045904720722
0.2,0.2,0.5,0.9,0.5,564.6190441462362,23.761713830156197,20.026980113490215,-0.09579953403150254
0.2,0.2,0.5,0.9,0.7,561.611957955917,23.69835348617952,19.959998780603424,-0.08996345095866354
0.2,0.2,0.7,0.3,0.1,3098.6639899070783,55.665644610541236,52.849008957832126,-5.013815140427561
0.2,0.2,0.7,0.3,0.3,3090.2167358581128,55.58971789691069,52.76927741420796,-4.997420905860609
0.2,0.2,0.7,0.3,0.5,3081.782281809147,55.513802624294684,52.6895458705838,-4.981051513236522
0.2,0.2,0.7,0.3,0.7,3073.360627760182,55.437898839694334,52.60981432695964,-4.964706962555301
0.2,0.2,0.7,0.5,0.1,1949.8586267348,44.1572035656109,41.59081781698313,-2.7842403595049596
0.2,0.2,0.7,0.5,0.3,1943.224527048251,44.08202045106657,41.51189164248649,-2.7713650528347222
0.2,0.2,0.7,0.5,0.5,1936.6032273617016,44.0068543224996,41.432965467989845,-2.75851458810735
0.2,0.2,0.7,0.5,0.7,1929.9947276751525,43.93170526709785,41.354039293493194,-2.7456889653228447
0.2,0.2,0.7,0.7,0.1,1105.2277602068177,33.24496593782008,30.42888273799357,-1.145000380680811
0.2,0.2,0.7,0.7,0.3,1100.406814882685,33.172380301731216,30.351567301751952,-1.1356440019072886
0.2,0.2,0.7,0.7,0.5,1095.5986695585516,33.09982884485283,30.274251865510347,-1.1263124650766319
0.2,0.2,0.7,0.7,0.7,1090.8033242344186,33.027311792430496,30.19693642926874,-1.117005770188841
0.2,0.2,0.7,0.9,0.1,564.7713903231308,23.764919320778912,20.030787314434768,-0.09609520395511462
0.2,0.2,0.7,0.9,0.3,561.763599361414,23.701552678282788,19.963802080017675,-0.0902577530783073
0.2,0.2,0.7,0.9,0.5,558.7686083996969,23.638286917619407,19.89695644243378,-0.08444514414436544
0.2,0.2,0.7,0.9,0.7,555.7864174379798,23.575122850962618,19.83017890536512,-0.07865737715328946
0.2,0.4,0.1,0.3,0.1,3126.9398368288043,55.91904717382803,53.11470447683661,-5.068692247748703
0.2,0.4,0.1,0.3,0.3,3118.449897094032,55.84308280435485,53.034972933212444,-5.052215169793626
0.2,0.4,0.1,0.3,0.5,3109.9727573592604,55.76712972136239,52.95524138958828,-5.035762933781415
0.2,0.4,0.1,0.3,0.7,3101.508417624488,55.691187971029024,52.875509845964125,-5.019335539712069
0.2,0.4,0.1,0.5,0.1,1972.0976370833628,44.40830594701134,41.85385554833662,-2.8274013145416887
0.2,0.4,0.1,0.5,0.3,1965.420851711007,44.33306724907501,41.774929373839974,-2.8144431644833263
0.2,0.4,0.1,0.5,0.5,1958.7568663386508,44.25784525187202,41.69600319934332,-2.80150985636783
0.2,0.4,0.1,0.5,0.7,1952.105680966295,44.18264004070258,41.61707702484669,-2.7886013901951996
0.2,0.4,0.1,0.7,0.1,1121.4299339822164,33.48775797186513,30.68644230030686,-1.1764451834331262
0.2,0.4,0.1,0.7,0.3,1116.5663029722768,33.41506102002923,30.609126864065246,-1.1670059612714798
0.2,0.4,0.1,0.7,0.5,1111.715471962337,33.342397513711234,30.531811427823634,-1.157591581052698
0.2,0.4,0.1,0.7,0.7,1106.8774409523971,33.26976767205321,30.454495991582018,-1.1482020427767825
0.2,0.4,0.1,0.9,0.1,574.9367275253654,23.977838257969907,20.254265040460172,-0.11582385442301613
0.2,0.4,0.1,0.9,0.3,571.8862508778419,23.914143323101538,20.187150946500438,-0.10990356015808445
0.2,0.4,0.1,0.9,0.5,568.8485742303183,23.850546623302332,20.120036852540707,-0.10400810783601822
0.2,0.4,0.1,0.9,0.7,565.8236975827947,23.78704894649176,20.052922758580976,-0.09813749745681766
0.2,0.4,0.3,0.3,0.1,3110.4342260774865,55.77126702951518,52.95969635081498,-5.036658541557393
0.2,0.4,0.3,0.3,0.3,3101.9691815713168,55.69532459346401,52.87996480719082,-5.020229779684078
0.2,0.4,0.3,0.3,0.5,3093.5169370651474,55.619393533776936,52.80023326356666,-5.00382585975363
0.2,0.4,0.3,0.3,0.7,3085.077492558977,55.54347389711034,52.7205017199425,-4.987446781766047
0.2,0.4,0.3,0.5,0.1,1959.1152671584464,44.26189407558658,41.70040449247159,-2.802205432359112
0.2,0.4,0.3,0.5,0.3,1952.4633770146932,44.1866877805374,41.62147831797494,-2.7892955983825134
0.2,0.4,0.3,0.5,0.5,1945.8242868709392,44.11149835214101,41.5425521434783,-2.7764106063487795
0.2,0.4,0.3,0.5,0.7,1939.1979967271855,44.03632587679387,41.46362596898165,-2.7635504562579114
0.2,0.4,0.3,0.7,0.1,1111.970804883702,33.34622624651404,30.536159582667757,-1.158087125259284
0.2,0.4,0.3,0.7,0.3,1107.1320691023643,33.273594171690625,30.45884414642614,-1.1486962191793997
0.2,0.4,0.3,0.7,0.5,1102.306133321027,33.20099596881134,30.38152871018453,-1.1393301550423813
0.2,0.4,0.3,0.7,0.7,1097.4929975396892,33.12843186055883,30.304213273942914,-1.1299889328482289
0.2,0.4,0.3,0.9,0.1,569.0008392532523,23.853738475409934,20.12384405348526,-0.10430362025790707
0.2,0.4,0.3,0.9,0.3,565.9752578343309,23.79023450566074,20.05672995952553,-0.0984316420747382
0.2,0.4,0.3,0.9,0.5,562.9624764154095,23.72683030696282,19.989618299981117,-0.09258450583443478
0.2,0.4,0.3,0.9,0.7,559.9624949964881,23.6635266812977,19.92277266239722,-0.08676221153699748
0.2,0.4,0.5,0.3,0.1,3093.9775653961074,55.623534276384376,52.80468822479335,-5.00471983652551
0.2,0.4,0.5,0.3,0.3,3085.5374161185396,55.54761395522349,52.72495668116919,-4.988339390733958
0.2,0.4,0.5,0.3,0.5,3077.110066840972,55.47170510125836,52.645225137545026,-4.971983786885273
